Date,Open,High,Low,Close,Adj Close,Volume
2013-06-03,17212.259766,17292.550781,17107.289063,17292.529297,17292.529297,0
2013-06-04,17292.529297,17353.419922,17110.429688,17192.169922,17192.169922,0
2013-06-05,17192.169922,17192.169922,16937.429688,16953.580078,16953.580078,0
2013-06-06,16953.580078,17111.150391,16855.539063,17111.150391,17111.150391,0
2013-06-07,17111.150391,17336.150391,17111.150391,17325.240234,17325.240234,0
2013-06-10,17325.240234,17380.119141,17280.630859,17330.580078,17330.580078,0
2013-06-11,17330.580078,17330.580078,17110.279297,17148.029297,17148.029297,0
2013-06-12,17148.029297,17267.080078,16983.630859,17003.390625,17003.390625,0
2013-06-13,17003.390625,17282.490234,16957.109375,17254.279297,17254.279297,0
2013-06-14,17254.279297,17298.369141,17132.560547,17161.310547,17161.310547,0
2013-06-17,17161.310547,17356.310547,17161.310547,17284.580078,17284.580078,0
2013-06-18,17284.580078,17446.160156,17284.580078,17421.150391,17421.150391,0
2013-06-19,17421.150391,17424.390625,17191.140625,17191.279297,17191.279297,0
2013-06-20,17191.279297,17191.279297,16716.089844,16758.050781,16758.050781,0
2013-06-21,16758.050781,16864.320313,16634.380859,16788.529297,16788.529297,0
2013-06-24,16788.529297,16788.529297,16442.089844,16587.500000,16587.500000,0
2013-06-25,16587.500000,16807.589844,16587.500000,16755.080078,16755.080078,0
2013-06-26,16755.080078,16949.519531,16755.080078,16910.259766,16910.259766,0
2013-06-27,16910.259766,17096.009766,16910.259766,17047.539063,17047.539063,0
2013-06-28,17047.539063,17086.269531,16932.089844,16992.089844,16992.089844,0
2013-07-01,16992.089844,17218.029297,16992.089844,17108.269531,17108.269531,0
2013-07-02,17108.269531,17202.019531,17012.210938,17091.130859,17091.130859,0
2013-07-03,17091.130859,17138.560547,16994.279297,17102.500000,17102.500000,0
2013-07-05,17102.500000,17281.050781,17090.509766,17280.019531,17280.019531,0
2013-07-08,17280.019531,17408.009766,17280.019531,17365.410156,17365.410156,0
2013-07-09,17365.410156,17514.490234,17365.410156,17497.289063,17497.289063,0
2013-07-10,17497.289063,17549.060547,17452.240234,17506.240234,17506.240234,0
2013-07-11,17506.240234,17758.099609,17506.240234,17743.330078,17743.330078,0
2013-07-12,17743.330078,17797.279297,17720.599609,17797.029297,17797.029297,0
2013-07-15,17795.080078,17852.390625,17775.349609,17834.580078,17834.580078,0
2013-07-16,17834.580078,17848.119141,17714.550781,17758.550781,17758.550781,0
2013-07-17,17758.550781,17851.630859,17758.550781,17813.390625,17813.390625,0
2013-07-18,17813.390625,17948.089844,17813.390625,17908.150391,17908.150391,0
2013-07-19,17908.150391,17925.439453,17848.189453,17925.400391,17925.400391,0
2013-07-22,17925.400391,17985.439453,17913.289063,17968.300781,17968.300781,0
2013-07-23,17968.300781,18006.349609,17926.419922,17940.000000,17940.000000,0
2013-07-24,17940.000000,18006.000000,17828.150391,17862.269531,17862.269531,0
2013-07-25,17862.269531,17943.580078,17823.240234,17938.369141,17938.369141,0
2013-07-26,17938.369141,17944.470703,17789.419922,17942.480469,17942.480469,0
2013-07-29,17942.480469,17942.480469,17834.019531,17871.300781,17871.300781,0
2013-07-30,17871.300781,17953.589844,17846.179688,17888.560547,17888.560547,0
2013-07-31,17888.560547,18023.419922,17884.359375,17890.390625,17890.390625,0
2013-08-01,17890.390625,18141.349609,17890.390625,18128.560547,18128.560547,0
2013-08-02,18128.560547,18154.439453,18063.609375,18154.439453,18154.439453,0
2013-08-05,18154.439453,18157.359375,18098.109375,18141.060547,18141.060547,0
2013-08-06,18141.060547,18141.060547,17979.189453,18023.599609,18023.599609,0
2013-08-07,18023.599609,18023.599609,17877.310547,17940.080078,17940.080078,0
2013-08-08,17940.080078,18046.039063,17921.519531,18015.220703,18015.220703,0
2013-08-09,18015.220703,18040.630859,17910.169922,17969.500000,17969.500000,0
2013-08-12,17969.500000,17977.470703,17884.150391,17959.439453,17959.439453,0
2013-08-13,17959.439453,18009.029297,17872.220703,17982.300781,17982.300781,0
2013-08-14,17982.300781,17991.240234,17888.560547,17890.539063,17890.539063,0
2013-08-15,17890.539063,17890.539063,17600.560547,17628.480469,17628.480469,0
2013-08-16,17628.480469,17658.080078,17545.230469,17571.429688,17571.429688,0
2013-08-19,17571.429688,17600.470703,17454.500000,17456.509766,17456.509766,0
2013-08-20,17456.509766,17615.439453,17456.509766,17557.130859,17557.130859,0
2013-08-21,17557.130859,17608.099609,17421.330078,17460.119141,17460.119141,0
2013-08-22,17460.119141,17641.150391,17460.119141,17619.630859,17619.630859,0
2013-08-23,17619.630859,17700.369141,17594.560547,17688.250000,17688.250000,0
2013-08-26,17688.269531,17759.119141,17617.609375,17633.369141,17633.369141,0
2013-08-27,17633.369141,17633.369141,17321.400391,17336.150391,17336.150391,0
2013-08-28,17336.150391,17447.369141,17308.150391,17382.539063,17382.539063,0
2013-08-29,17382.539063,17516.179688,17347.220703,17438.380859,17438.380859,0
2013-08-30,17438.380859,17458.080078,17305.130859,17352.080078,17352.080078,0
2013-09-03,17352.080078,17555.189453,17345.240234,17424.019531,17424.019531,0
2013-09-04,17424.019531,17582.240234,17398.330078,17560.169922,17560.169922,0
2013-09-05,17560.169922,17626.080078,17560.169922,17589.140625,17589.140625,0
2013-09-06,17589.140625,17697.470703,17438.460938,17598.570313,17598.570313,0
2013-09-09,17598.570313,17795.599609,17598.570313,17794.400391,17794.400391,0
2013-09-10,17794.400391,17932.470703,17794.400391,17931.449219,17931.449219,0
2013-09-11,17931.449219,17981.009766,17871.599609,17981.000000,17981.000000,0
2013-09-12,17981.000000,17993.199219,17903.169922,17916.140625,17916.140625,0
2013-09-13,17916.140625,17969.480469,17897.369141,17964.630859,17964.630859,0
2013-09-16,17964.990234,18137.759766,17964.990234,18051.210938,18051.210938,0
2013-09-17,18051.210938,18144.339844,18051.210938,18143.130859,18143.130859,0
2013-09-18,18143.130859,18394.689453,18084.919922,18358.210938,18358.210938,0
2013-09-19,18358.210938,18409.849609,18311.800781,18337.929688,18337.929688,0
2013-09-20,18337.929688,18365.679688,18202.339844,18216.529297,18216.529297,0
2013-09-23,18216.529297,18222.009766,18070.070313,18132.419922,18132.419922,0
2013-09-24,18132.419922,18215.519531,18065.490234,18104.779297,18104.779297,0
2013-09-25,18104.779297,18161.259766,18054.369141,18068.189453,18068.189453,0
2013-09-26,18068.189453,18189.179688,18068.189453,18142.660156,18142.660156,0
2013-09-27,18142.660156,18142.660156,18021.019531,18072.740234,18072.740234,0
2013-09-30,18072.740234,18072.740234,17888.220703,17982.429688,17982.429688,0
2013-10-01,17982.429688,18160.929688,17982.429688,18146.589844,18146.589844,0
2013-10-02,18146.589844,18146.589844,17993.509766,18127.599609,18127.599609,0
2013-10-03,18127.599609,18127.599609,17871.910156,17961.359375,17961.359375,0
2013-10-04,17961.359375,18107.230469,17953.560547,18089.470703,18089.470703,0
2013-10-07,18089.470703,18089.470703,17923.490234,17924.339844,17924.339844,0
2013-10-08,17924.339844,17931.900391,17675.490234,17679.160156,17679.160156,0
2013-10-09,17679.160156,17734.580078,17563.179688,17668.150391,17668.150391,0
2013-10-10,17668.080078,18060.869141,17668.080078,18057.199219,18057.199219,0
2013-10-11,18057.199219,18189.730469,18017.390625,18187.970703,18187.970703,0
2013-10-14,18187.970703,18272.230469,18067.759766,18264.480469,18264.480469,0
2013-10-15,18264.480469,18276.669922,18106.560547,18132.769531,18132.769531,0
2013-10-16,18132.769531,18380.939453,18132.769531,18378.980469,18378.980469,0
2013-10-17,18378.980469,18515.310547,18308.039063,18513.509766,18513.509766,0
2013-10-18,18513.509766,18655.580078,18513.509766,18650.970703,18650.970703,0
2013-10-21,18650.970703,18685.740234,18606.550781,18649.119141,18649.119141,0
2013-10-22,18649.119141,18807.550781,18649.119141,18747.210938,18747.210938,0
2013-10-23,18747.210938,18747.210938,18588.150391,18654.759766,18654.759766,0
2013-10-24,18654.759766,18746.449219,18649.619141,18732.349609,18732.349609,0
2013-10-25,18732.349609,18795.500000,18718.699219,18794.460938,18794.460938,0
2013-10-28,18794.460938,18827.109375,18752.810547,18802.919922,18802.919922,0
2013-10-29,18802.919922,18896.849609,18802.919922,18895.570313,18895.570313,0
2013-10-30,18895.570313,18928.310547,18723.000000,18781.669922,18781.669922,0
2013-10-31,18781.669922,18837.869141,18688.300781,18711.919922,18711.919922,0
2013-11-01,18711.919922,18804.480469,18653.689453,18751.359375,18751.359375,0
2013-11-04,18751.359375,18844.699219,18751.359375,18836.050781,18836.050781,0
2013-11-05,18836.050781,18836.050781,18699.160156,18781.179688,18781.179688,0
2013-11-06,18781.179688,18887.619141,18771.109375,18824.900391,18824.900391,0
2013-11-07,18824.900391,18864.869141,18539.570313,18548.789063,18548.789063,0
2013-11-08,18548.789063,18799.759766,18548.789063,18798.630859,18798.630859,0
2013-11-11,18798.630859,18831.960938,18770.570313,18817.490234,18817.490234,0
2013-11-12,18817.490234,18817.490234,18717.710938,18781.169922,18781.169922,0
2013-11-13,18781.169922,18943.619141,18705.339844,18943.599609,18943.599609,0
2013-11-14,18943.599609,19033.619141,18916.289063,19024.480469,19024.480469,0
2013-11-15,19024.480469,19106.839844,19024.480469,19106.570313,19106.570313,0
2013-11-18,19106.570313,19148.769531,18969.269531,19005.339844,19005.339844,0
2013-11-19,19005.339844,19041.150391,18906.839844,18940.869141,18940.869141,0
2013-11-20,18940.869141,19030.750000,18833.560547,18878.380859,18878.380859,0
2013-11-21,18878.380859,19071.400391,18878.380859,19059.160156,19059.160156,0
2013-11-22,19059.160156,19152.550781,19051.009766,19151.320313,19151.320313,0
2013-11-25,19151.320313,19188.980469,19105.949219,19126.019531,19126.019531,0
2013-11-26,19126.019531,19206.779297,19106.679688,19154.849609,19154.849609,0
2013-11-27,19154.849609,19217.099609,19154.849609,19210.449219,19210.449219,0
2013-11-29,19210.449219,19276.429688,19186.750000,19201.960938,19201.960938,0
2013-12-02,19201.960938,19237.060547,19115.769531,19137.390625,19137.390625,0
2013-12-03,19137.390625,19137.390625,18998.429688,19072.089844,19072.089844,0
2013-12-04,19072.089844,19126.109375,18906.000000,19053.869141,19053.869141,0
2013-12-05,19053.869141,19053.869141,18971.580078,18989.449219,18989.449219,0
2013-12-06,18989.449219,19193.359375,18989.449219,19179.839844,19179.839844,0
2013-12-09,19179.289063,19250.960938,19179.289063,19212.070313,19212.070313,0
2013-12-10,19212.070313,19226.060547,19142.310547,19147.070313,19147.070313,0
2013-12-11,19147.070313,19154.730469,18895.859375,18918.660156,18918.660156,0
2013-12-12,18918.650391,18941.710938,18832.210938,18871.869141,18871.869141,0
2013-12-13,18871.869141,18937.890625,18852.759766,18893.210938,18893.210938,0
2013-12-16,18893.210938,19068.019531,18893.210938,19014.839844,19014.839844,0
2013-12-17,19014.839844,19017.990234,18915.150391,18971.619141,18971.619141,0
2013-12-18,18971.619141,19265.289063,18834.640625,19261.439453,19261.439453,0
2013-12-19,19261.439453,19261.439453,19164.210938,19236.109375,19236.109375,0
2013-12-20,19236.109375,19410.759766,19236.109375,19370.189453,19370.189453,0
2013-12-23,19370.189453,19500.669922,19370.189453,19491.029297,19491.029297,0
2013-12-24,19491.029297,19556.009766,19491.029297,19555.109375,19555.109375,0
2013-12-26,19555.109375,19647.679688,19555.109375,19636.570313,19636.570313,0
2013-12-27,19636.570313,19667.720703,19605.960938,19623.619141,19623.619141,0
2013-12-30,19623.619141,19633.980469,19594.779297,19623.460938,19623.460938,0
2013-12-31,19623.460938,19719.240234,19623.460938,19706.029297,19706.029297,0
2014-01-02,19706.029297,19706.029297,19484.390625,19533.839844,19533.839844,0
2014-01-03,19533.839844,19602.580078,19507.609375,19541.730469,19541.730469,0
2014-01-06,19541.730469,19600.849609,19455.310547,19481.349609,19481.349609,0
2014-01-07,19481.349609,19634.529297,19481.349609,19609.769531,19609.769531,0
2014-01-08,19609.769531,19632.980469,19537.050781,19608.320313,19608.320313,0
2014-01-09,19608.320313,19676.279297,19532.019531,19613.619141,19613.619141,0
2014-01-10,19613.619141,19675.349609,19567.210938,19674.009766,19674.009766,0
2014-01-13,19674.009766,19680.390625,19379.919922,19424.359375,19424.359375,0
2014-01-14,19424.359375,19648.019531,19424.359375,19643.789063,19643.789063,0
2014-01-15,19643.789063,19760.539063,19643.789063,19743.779297,19743.779297,0
2014-01-16,19743.779297,19743.779297,19670.490234,19731.109375,19731.109375,0
2014-01-17,19731.109375,19735.410156,19624.869141,19658.710938,19658.710938,0
2014-01-21,19658.710938,19776.589844,19604.949219,19724.650391,19724.650391,0
2014-01-22,19724.650391,19774.089844,19699.820313,19756.400391,19756.400391,0
2014-01-23,19756.400391,19756.400391,19500.880859,19590.320313,19590.320313,0
2014-01-24,19590.320313,19590.320313,19168.630859,19168.630859,19168.630859,0
2014-01-27,19168.630859,19224.380859,18936.689453,19041.300781,19041.300781,0
2014-01-28,19041.300781,19195.189453,19029.199219,19185.699219,19185.699219,0
2014-01-29,19185.699219,19185.699219,18947.679688,18981.640625,18981.640625,0
2014-01-30,18981.640625,19270.919922,18981.640625,19218.220703,19218.220703,0
2014-01-31,19218.220703,19223.779297,18991.990234,19105.240234,19105.240234,0
2014-02-03,19105.240234,19126.890625,18620.539063,18643.099609,18643.099609,0
2014-02-04,18643.099609,18824.640625,18643.099609,18785.199219,18785.199219,0
2014-02-05,18785.199219,18785.199219,18575.199219,18738.250000,18738.250000,0
2014-02-06,18738.250000,18962.570313,18738.250000,18957.080078,18957.080078,0
2014-02-07,18957.080078,19212.189453,18957.080078,19203.910156,19203.910156,0
2014-02-10,19203.910156,19237.169922,19144.050781,19235.410156,19235.410156,0
2014-02-11,19235.410156,19478.810547,19235.410156,19441.099609,19441.099609,0
2014-02-12,19441.099609,19523.199219,19411.589844,19451.710938,19451.710938,0
2014-02-13,19451.710938,19589.210938,19340.929688,19585.689453,19585.689453,0
2014-02-14,19585.689453,19692.839844,19540.369141,19665.769531,19665.769531,0
2014-02-18,19665.769531,19737.560547,19643.560547,19719.800781,19719.800781,0
2014-02-19,19719.800781,19777.000000,19566.109375,19583.169922,19583.169922,0
2014-02-20,19583.169922,19737.400391,19545.880859,19710.119141,19710.119141,0
2014-02-21,19710.119141,19778.500000,19681.210938,19689.259766,19689.259766,0
2014-02-24,19689.259766,19924.400391,19689.259766,19812.580078,19812.580078,0
2014-02-25,19812.580078,19878.410156,19745.130859,19795.789063,19795.789063,0
2014-02-26,19795.789063,19892.880859,19768.730469,19818.980469,19818.980469,0
2014-02-27,19818.980469,19920.029297,19776.679688,19917.220703,19917.220703,0
2014-02-28,19917.220703,20044.390625,19824.660156,19946.839844,19946.839844,0
2014-03-03,19946.839844,19946.839844,19676.849609,19810.730469,19810.730469,0
2014-03-04,19810.730469,20159.099609,19810.730469,20133.019531,20133.019531,0
2014-03-05,20133.019531,20156.740234,20102.179688,20131.390625,20131.390625,0
2014-03-06,20131.390625,20208.830078,20131.390625,20156.689453,20156.689453,0
2014-03-07,20156.699219,20226.720703,20078.060547,20154.890625,20154.890625,0
2014-03-10,20154.890625,20154.890625,20026.839844,20133.070313,20133.070313,0
2014-03-11,20133.070313,20196.929688,19974.839844,20015.910156,20015.910156,0
2014-03-12,20015.910156,20034.810547,19870.750000,20034.810547,20034.810547,0
2014-03-13,20034.810547,20099.839844,19742.140625,19797.019531,19797.019531,0
2014-03-14,19797.019531,19869.750000,19751.009766,19770.779297,19770.779297,0
2014-03-17,19770.779297,19991.580078,19770.779297,19941.880859,19941.880859,0
2014-03-18,19941.880859,20114.460938,19941.880859,20101.339844,20101.339844,0
2014-03-19,20101.380859,20112.060547,19863.199219,19971.009766,19971.009766,0
2014-03-20,19971.009766,20086.349609,19894.089844,20070.460938,20070.460938,0
2014-03-21,20070.460938,20188.890625,19979.740234,20007.070313,20007.070313,0
2014-03-24,20007.070313,20078.640625,19786.300781,19878.320313,19878.320313,0
2014-03-25,19878.320313,20034.849609,19839.480469,19938.220703,19938.220703,0
2014-03-26,19938.220703,20046.460938,19758.980469,19758.980469,19758.980469,0
2014-03-27,19758.980469,19805.279297,19644.220703,19726.029297,19726.029297,0
2014-03-28,19726.029297,19924.539063,19726.029297,19809.279297,19809.279297,0
2014-03-31,19809.279297,20019.029297,19809.279297,19996.009766,19996.009766,0
2014-04-01,19996.009766,20171.300781,19996.009766,20170.240234,20170.240234,0
2014-04-02,20170.240234,20242.359375,20159.300781,20222.369141,20222.369141,0
2014-04-03,20222.369141,20248.509766,20096.150391,20162.150391,20162.150391,0
2014-04-04,20162.150391,20257.189453,19850.679688,19877.599609,19877.599609,0
2014-04-07,19877.599609,19877.599609,19584.990234,19637.269531,19637.269531,0
2014-04-08,19637.269531,19765.060547,19558.990234,19733.339844,19733.339844,0
2014-04-09,19733.339844,19964.470703,19733.339844,19962.050781,19962.050781,0
2014-04-10,19962.050781,19963.460938,19491.949219,19524.449219,19524.449219,0
2014-04-11,19524.449219,19543.410156,19298.589844,19321.150391,19321.150391,0
2014-04-14,19321.150391,19519.250000,19300.539063,19454.400391,19454.400391,0
2014-04-15,19454.419922,19590.529297,19268.849609,19572.130859,19572.130859,0
2014-04-16,19572.130859,19792.320313,19572.130859,19792.300781,19792.300781,0
2014-04-17,19792.300781,19881.380859,19731.990234,19832.160156,19832.160156,0
2014-04-21,19832.160156,19908.560547,19802.980469,19908.490234,19908.490234,0
2014-04-22,19908.490234,20071.929688,19908.490234,20020.550781,20020.550781,0
2014-04-23,20020.550781,20023.000000,19945.339844,19955.150391,19955.150391,0
2014-04-24,19955.150391,20045.669922,19872.039063,19970.119141,19970.119141,0
2014-04-25,19970.119141,19970.119141,19726.589844,19763.250000,19763.250000,0
2014-04-28,19763.250000,19895.339844,19580.000000,19784.699219,19784.699219,0
2014-04-29,19784.699219,19916.429688,19784.699219,19892.140625,19892.140625,0
2014-04-30,19892.140625,19964.800781,19810.650391,19959.839844,19959.839844,0
2014-05-01,19959.839844,20034.199219,19899.060547,19976.539063,19976.539063,0
2014-05-02,19976.539063,20068.669922,19939.839844,19965.980469,19965.980469,0
2014-05-05,19965.980469,20005.310547,19802.080078,19996.660156,19996.660156,0
2014-05-06,19996.660156,19996.660156,19796.769531,19796.970703,19796.970703,0
2014-05-07,19796.970703,19890.490234,19679.160156,19884.230469,19884.230469,0
2014-05-08,19884.230469,19997.949219,19769.419922,19823.810547,19823.810547,0
2014-05-09,19823.810547,19867.220703,19733.669922,19867.210938,19867.210938,0
2014-05-12,19867.210938,20104.919922,19867.210938,20097.800781,20097.800781,0
2014-05-13,20097.800781,20154.169922,20071.000000,20079.529297,20079.529297,0
2014-05-14,20079.529297,20079.529297,19939.929688,19966.910156,19966.910156,0
2014-05-15,19966.910156,19966.910156,19673.179688,19789.380859,19789.380859,0
2014-05-16,19789.380859,19865.929688,19716.529297,19863.960938,19863.960938,0
2014-05-19,19863.960938,19962.529297,19807.439453,19954.380859,19954.380859,0
2014-05-20,19954.380859,19954.380859,19753.669922,19805.740234,19805.740234,0
2014-05-21,19805.740234,19966.470703,19805.740234,19957.349609,19957.349609,0
2014-05-22,19957.349609,20066.900391,19938.289063,20024.769531,20024.769531,0
2014-05-23,20024.769531,20130.460938,20024.769531,20123.500000,20123.500000,0
2014-05-27,20123.500000,20261.570313,20123.500000,20258.820313,20258.820313,0
2014-05-28,20258.820313,20275.029297,20192.050781,20229.910156,20229.910156,0
2014-05-29,20229.910156,20333.039063,20228.679688,20332.990234,20332.990234,0
2014-05-30,20332.990234,20353.949219,20279.939453,20348.349609,20348.349609,0
2014-06-02,20348.349609,20371.650391,20253.660156,20361.029297,20361.029297,0
2014-06-03,20361.029297,20361.029297,20281.960938,20347.550781,20347.550781,0
2014-06-04,20347.550781,20407.349609,20282.199219,20399.689453,20399.689453,0
2014-06-05,20399.689453,20569.039063,20347.060547,20557.519531,20557.519531,0
2014-06-06,20557.519531,20665.839844,20557.519531,20661.859375,20661.859375,0
2014-06-09,20661.859375,20748.500000,20648.140625,20697.599609,20697.599609,0
2014-06-10,20697.599609,20697.599609,20616.800781,20686.140625,20686.140625,0
2014-06-11,20686.140625,20686.140625,20566.339844,20612.230469,20612.230469,0
2014-06-12,20612.230469,20612.230469,20422.529297,20469.859375,20469.859375,0
2014-06-13,20469.859375,20545.859375,20429.539063,20532.980469,20532.980469,0
2014-06-16,20532.980469,20582.570313,20473.900391,20555.810547,20555.810547,0
2014-06-17,20555.810547,20644.070313,20511.419922,20621.470703,20621.470703,0
2014-06-18,20621.470703,20775.390625,20587.369141,20767.839844,20767.839844,0
2014-06-19,20767.839844,20806.859375,20717.800781,20796.490234,20796.490234,0
2014-06-20,20796.490234,20838.740234,20796.169922,20834.759766,20834.759766,0
2014-06-23,20834.759766,20851.970703,20800.650391,20837.519531,20837.519531,0
2014-06-24,20837.519531,20909.480469,20678.509766,20743.929688,20743.929688,0
2014-06-25,20710.919922,20820.560547,20663.880859,20810.019531,20810.019531,0
2014-06-26,20810.019531,20812.460938,20657.980469,20789.380859,20789.380859,0
2014-06-27,20789.380859,20852.769531,20755.470703,20846.000000,20846.000000,0
2014-06-30,20846.000000,20888.779297,20824.900391,20862.740234,20862.740234,0
2014-07-01,20862.839844,21070.570313,20862.839844,21008.859375,21008.859375,0
2014-07-02,21008.859375,21034.929688,20979.689453,20997.109375,20997.109375,0
2014-07-03,20997.109375,21108.119141,20997.109375,21107.539063,21107.539063,0
2014-07-07,21107.539063,21107.539063,20957.390625,20979.359375,20979.359375,0
2014-07-08,20979.359375,20979.359375,20753.380859,20808.689453,20808.689453,0
2014-07-09,20808.689453,20916.150391,20808.689453,20903.699219,20903.699219,0
2014-07-10,20903.699219,20903.699219,20666.929688,20805.669922,20805.669922,0
2014-07-11,20805.669922,20841.380859,20746.929688,20828.859375,20828.859375,0
2014-07-14,20828.869141,20963.550781,20828.869141,20927.259766,20927.259766,0
2014-07-15,20927.259766,20980.310547,20780.470703,20865.849609,20865.849609,0
2014-07-16,20865.849609,20979.189453,20865.849609,20934.199219,20934.199219,0
2014-07-17,20934.199219,20938.199219,20659.029297,20687.689453,20687.689453,0
2014-07-18,20687.689453,20926.919922,20687.689453,20912.560547,20912.560547,0
2014-07-21,20912.560547,20912.560547,20775.019531,20861.570313,20861.570313,0
2014-07-22,20861.570313,21005.429688,20861.570313,20972.800781,20972.800781,0
2014-07-23,20972.800781,21037.869141,20964.480469,21010.599609,21010.599609,0
2014-07-24,21010.599609,21068.039063,20996.419922,21021.060547,21021.060547,0
2014-07-25,21021.060547,21021.060547,20867.000000,20907.169922,20907.169922,0
2014-07-28,20907.169922,20925.650391,20780.000000,20895.050781,20895.050781,0
2014-07-29,20895.050781,20964.179688,20816.359375,20816.359375,20816.359375,0
2014-07-30,20816.359375,20919.560547,20752.640625,20830.539063,20830.539063,0
2014-07-31,20830.539063,20830.539063,20410.740234,20410.810547,20410.810547,0
2014-08-01,20410.810547,20477.869141,20247.029297,20346.009766,20346.009766,0
2014-08-04,20345.990234,20538.230469,20302.449219,20501.199219,20501.199219,0
2014-08-05,20501.199219,20501.199219,20247.480469,20320.470703,20320.470703,0
2014-08-06,20320.470703,20404.550781,20218.439453,20319.410156,20319.410156,0
2014-08-07,20319.410156,20407.089844,20164.160156,20216.380859,20216.380859,0
2014-08-08,20216.380859,20444.019531,20206.179688,20436.160156,20436.160156,0
2014-08-11,20436.160156,20611.970703,20436.160156,20527.130859,20527.130859,0
2014-08-12,20527.130859,20552.449219,20418.160156,20476.169922,20476.169922,0
2014-08-13,20476.169922,20633.859375,20476.169922,20617.509766,20617.509766,0
2014-08-14,20617.509766,20704.410156,20617.509766,20704.330078,20704.330078,0
2014-08-15,20704.330078,20802.269531,20563.929688,20704.880859,20704.880859,0
2014-08-18,20704.880859,20892.789063,20704.880859,20892.619141,20892.619141,0
2014-08-19,20892.619141,20998.349609,20892.619141,20989.230469,20989.230469,0
2014-08-20,20989.230469,21051.949219,20941.539063,21031.550781,21031.550781,0
2014-08-21,21031.550781,21106.560547,21014.330078,21084.509766,21084.509766,0
2014-08-22,21084.509766,21093.900391,21006.060547,21054.859375,21054.859375,0
2014-08-25,21054.859375,21196.339844,21054.859375,21153.169922,21153.169922,0
2014-08-26,21153.169922,21236.750000,21153.169922,21193.539063,21193.539063,0
2014-08-27,21193.539063,21218.080078,21153.890625,21192.480469,21192.480469,0
2014-08-28,21192.480469,21192.480469,21084.039063,21150.550781,21150.550781,0
2014-08-29,21150.550781,21234.369141,21132.019531,21233.830078,21233.830078,0
2014-09-02,21233.890625,21277.509766,21162.960938,21244.429688,21244.429688,0
2014-09-03,21244.429688,21318.000000,21187.720703,21213.179688,21213.179688,0
2014-09-04,21213.179688,21319.710938,21119.759766,21169.980469,21169.980469,0
2014-09-05,21169.980469,21270.320313,21088.509766,21270.320313,21270.320313,0
2014-09-08,21270.320313,21276.679688,21153.490234,21221.960938,21221.960938,0
2014-09-09,21221.960938,21221.960938,21038.199219,21075.320313,21075.320313,0
2014-09-10,21075.320313,21158.580078,21017.279297,21151.839844,21151.839844,0
2014-09-11,21151.839844,21183.320313,21054.910156,21182.539063,21182.539063,0
2014-09-12,21182.539063,21182.539063,20986.390625,21041.429688,21041.429688,0
2014-09-15,21041.429688,21041.429688,20933.150391,20978.919922,20978.919922,0
2014-09-16,20978.919922,21160.949219,20925.599609,21128.769531,21128.769531,0
2014-09-17,21128.769531,21258.359375,21076.019531,21160.720703,21160.720703,0
2014-09-18,21160.720703,21263.509766,21160.720703,21254.009766,21254.009766,0
2014-09-19,21254.009766,21329.330078,21172.140625,21219.880859,21219.880859,0
2014-09-22,21219.880859,21219.880859,20976.859375,21008.369141,21008.369141,0
2014-09-23,21008.369141,21024.570313,20877.000000,20877.000000,20877.000000,0
2014-09-24,20877.000000,21055.080078,20833.539063,21038.169922,21038.169922,0
2014-09-25,21038.169922,21038.169922,20707.310547,20707.320313,20707.320313,0
2014-09-26,20707.320313,20916.199219,20707.320313,20885.669922,20885.669922,0
2014-09-29,20885.669922,20885.669922,20688.460938,20842.009766,20842.009766,0
2014-09-30,20842.009766,20898.490234,20732.570313,20760.460938,20760.460938,0
2014-10-01,20760.460938,20760.460938,20428.419922,20476.539063,20476.539063,0
2014-10-02,20476.539063,20560.740234,20259.039063,20500.460938,20500.460938,0
2014-10-03,20500.460938,20750.269531,20500.460938,20715.529297,20715.529297,0
2014-10-06,20715.529297,20815.019531,20607.740234,20665.039063,20665.039063,0
2014-10-07,20665.039063,20665.039063,20349.109375,20350.960938,20350.960938,0
2014-10-08,20350.960938,20688.089844,20217.089844,20677.580078,20677.580078,0
2014-10-09,20677.580078,20677.580078,20233.369141,20234.900391,20234.900391,0
2014-10-10,20234.900391,20318.529297,19975.009766,19975.650391,19975.650391,0
2014-10-13,19975.650391,20046.580078,19644.890625,19652.019531,19652.019531,0
2014-10-14,19652.019531,19934.880859,19639.470703,19707.630859,19707.630859,0
2014-10-15,19707.630859,19707.630859,19160.130859,19617.560547,19617.560547,0
2014-10-16,19617.560547,19812.300781,19360.410156,19682.830078,19682.830078,0
2014-10-17,19682.830078,20028.740234,19682.830078,19900.419922,19900.419922,0
2014-10-20,19900.419922,20095.240234,19860.419922,20089.390625,20089.390625,0
2014-10-21,20089.400391,20493.779297,20089.400391,20483.439453,20483.439453,0
2014-10-22,20483.439453,20566.080078,20304.679688,20307.949219,20307.949219,0
2014-10-23,20307.949219,20680.269531,20307.949219,20563.990234,20563.990234,0
2014-10-24,20563.990234,20696.529297,20511.460938,20690.130859,20690.130859,0
2014-10-27,20690.130859,20690.130859,20528.660156,20654.160156,20654.160156,0
2014-10-28,20654.160156,20928.810547,20654.160156,20928.810547,20928.810547,0
2014-10-29,20928.810547,20985.289063,20745.550781,20885.019531,20885.019531,0
2014-10-30,20885.019531,21056.210938,20798.960938,21005.500000,21005.500000,0
